Station,direction,id,date,time,num,dest,delay,type
87113,Yuanlin,backward,9,weekday,to_work,2101,Tianzhong,no_delay,4
87114,Yuanlin,backward,10,weekday,to_work,371,Taitung,short_delay,2
87115,Yuanlin,backward,11,weekday,to_work,2103,Chiayi,short_delay,4
87116,Yuanlin,backward,12,weekday,to_work,3157,Chaozhou,short_delay,4
87117,Yuanlin,backward,13,weekday,to_work,2113,Chiayi,no_delay,4
87118,Yuanlin,backward,14,weekday,to_work,167,Chaozhou,long_delay,2
87119,Yuanlin,backward,15,weekday,to_work,3167,Chaozhou,long_delay,4
87120,Yuanlin,backward,16,weekday,not_commuting_time,2707,Checheng,long_delay,4
87121,Yuanlin,backward,17,weekday,not_commuting_time,2123,Chiayi,no_delay,4
87122,Yuanlin,backward,18,weekday,not_commuting_time,103,Chaozhou,short_delay,2
87123,Yuanlin,backward,19,weekday,not_commuting_time,3177,Chaozhou,no_delay,4
87124,Yuanlin,backward,20,weekday,not_commuting_time,105,Pingtung,short_delay,2
87125,Yuanlin,backward,21,weekday,not_commuting_time,2133,Chiayi,long_delay,4
87126,Yuanlin,backward,22,weekday,not_commuting_time,3187,Chaozhou,no_delay,4
87127,Yuanlin,backward,23,weekday,not_commuting_time,2143,Chiayi,no_delay,4
87128,Yuanlin,backward,24,weekday,not_commuting_time,113,Pingtung,long_delay,2
87129,Yuanlin,backward,25,weekday,not_commuting_time,507,Xinzuoying,long_delay,3
87130,Yuanlin,backward,24,weekday,not_commuting_time,113,Pingtung,no_delay,2
87131,Yuanlin,backward,26,weekday,not_commuting_time,3197,Chaozhou,short_delay,4
87132,Yuanlin,backward,27,weekday,not_commuting_time,115,Pingtung,short_delay,2
87133,Yuanlin,backward,28,weekday,not_commuting_time,2153,Chiayi,short_delay,4
